ID,NDVI,NDRE,E,N
5193,0.03592,0.0907789,336861.295,4451052.229
5194,-0.1351964,0.0678419,336866.295,4451052.229
5195,0.0222434,0.0611307,336871.295,4451052.229
5196,0.0712702,0.0875658,336876.295,4451052.229
5197,0.1377895,0.1034295,336881.295,4451052.229
5198,0.1890646,0.075242,336886.295,4451052.229
5199,0.1484686,0.0822705,336891.295,4451052.229
5200,0.1956921,0.1193393,336896.295,4451052.229
5201,0.0726842,0.0540029,336901.295,4451052.229
5202,-0.0116906,0.0404196,336906.295,4451052.229
5203,0.1373651,0.0640928,336911.295,4451052.229
5204,0.0327398,0.0433003,336916.295,4451052.229
5205,0.0300437,0.0684244,336921.295,4451052.229
5206,0.0441562,0.0833779,336781.295,4451047.229
5207,-0.1194293,0.0779942,336786.295,4451047.229
5208,0.1426742,0.0891014,336791.295,4451047.229
5209,0.0408091,0.1041501,336796.295,4451047.229
5210,-0.1350698,0.1060038,336806.295,4451047.229
5211,0.0082027,0.1076733,336816.295,4451047.229
5212,-0.0424373,0.1010912,336821.295,4451047.229
5213,0.0607236,0.1108,336826.295,4451047.229
5214,-0.0449929,0.0738467,336836.295,4451047.229
5215,-0.0988918,0.0803182,336841.295,4451047.229
5216,-0.0583834,0.0816239,336846.295,4451047.229
5217,-0.0456507,0.0956534,336851.295,4451047.229
5218,-0.0515697,0.1057191,336856.295,4451047.229
5219,-0.0340095,0.116794,336861.295,4451047.229
5220,-0.1337931,0.0798465,336866.295,4451047.229
5221,0.0479524,0.1115092,336871.295,4451047.229
5222,-0.0081355,0.0803563,336876.295,4451047.229
5223,0.0278232,0.1187374,336881.295,4451047.229
5224,0.2877153,0.1223639,336886.295,4451047.229
5225,-0.0636545,0.0919787,336891.295,4451047.229
5226,0.1169723,0.0781196,336896.295,4451047.229
5227,0.0633063,0.0963295,336906.295,4451047.229
5228,0.0239332,0.0568683,336911.295,4451047.229
5229,0.0868972,0.0422953,336916.295,4451047.229
5230,0.1380661,0.0670287,336921.295,4451047.229
5231,-0.05537,0.0545768,336776.295,4451042.229
5232,0.0530836,0.0893625,336786.295,4451042.229
5233,-0.0804413,0.0778488,336791.295,4451042.229
5234,-0.0587089,0.1094215,336796.295,4451042.229
5235,-0.0285385,0.081962,336806.295,4451042.229
5236,0.2150121,0.1537431,336811.295,4451042.229
5237,-0.0303857,0.0941739,336816.295,4451042.229
5238,0.0633125,0.1053047,336821.295,4451042.229
5239,-0.1351067,0.0868287,336831.295,4451042.229
5240,-0.1232916,0.0589305,336836.295,4451042.229
5241,0.012778,0.1174623,336856.295,4451042.229
5242,-0.0241762,0.1056408,336861.295,4451042.229
5243,0.0883895,0.0876116,336866.295,4451042.229
5244,0.13181,0.112036,336871.295,4451042.229
5245,-0.0209922,0.0812186,336876.295,4451042.229
5246,0.0068026,0.1028946,336881.295,4451042.229
5247,0.2261332,0.0948392,336886.295,4451042.229
5248,-0.1397001,0.063732,336896.295,4451042.229
5249,0.0037691,0.0454661,336901.295,4451042.229
5250,0.0919261,0.0516116,336906.295,4451042.229
5251,0.069047,0.0438415,336911.295,4451042.229
5252,0.0304795,0.0650828,336916.295,4451042.229
5253,0.0978202,0.0485622,336921.295,4451042.229
5254,-0.1366149,0.0658297,336776.295,4451037.229
5255,-0.0627176,0.0652969,336781.295,4451037.229
5256,-0.0755392,0.1001417,336786.295,4451037.229
5257,0.0495525,0.0981126,336796.295,4451037.229
5258,-0.0752471,0.0758857,336801.295,4451037.229
5259,0.0298639,0.0972582,336806.295,4451037.229
5260,-0.0206536,0.0968327,336811.295,4451037.229
5261,0.026893,0.1128852,336816.295,4451037.229
5262,0.1365925,0.1495464,336821.295,4451037.229
5263,-0.0168717,0.1047101,336826.295,4451037.229
5264,-0.0979834,0.106304,336836.295,4451037.229
5265,-0.1245596,0.085424,336841.295,4451037.229
5266,-0.1028904,0.0859054,336846.295,4451037.229
5267,0.0093817,0.0794374,336851.295,4451037.229
5268,-0.0433661,0.1028839,336856.295,4451037.229
5269,-0.0919015,0.0873513,336866.295,4451037.229
5270,0.373257,0.1682208,336876.295,4451037.229
5271,0.0941043,0.1035827,336886.295,4451037.229
5272,-0.0161288,0.0829594,336891.295,4451037.229
5273,0.1679745,0.1069555,336896.295,4451037.229
5274,0.1740216,0.0992506,336901.295,4451037.229
5275,-0.0697506,0.0755902,336906.295,4451037.229
5276,0.106697,0.0560586,336911.295,4451037.229
5277,0.01491,0.0523995,336916.295,4451037.229
5278,0.1597667,0.0860557,336921.295,4451037.229
5279,-0.1289054,0.0726556,336781.295,4451032.229
5280,-0.1184906,0.0431983,336786.295,4451032.229
5281,-0.0900487,0.0688424,336791.295,4451032.229
5282,-0.035032,0.1083897,336796.295,4451032.229
5283,-0.0021786,0.0653822,336806.295,4451032.229
5284,0.059486,0.1040302,336811.295,4451032.229
5285,-0.0431359,0.0825818,336816.295,4451032.229
5286,-0.0449598,0.0926349,336821.295,4451032.229
5287,0.0321353,0.0986797,336826.295,4451032.229
5288,-0.1145532,0.0854758,336831.295,4451032.229
5289,-0.1041485,0.1082173,336836.295,4451032.229
5290,0.076534,0.0922434,336846.295,4451032.229
5291,-0.0620415,0.0669779,336851.295,4451032.229
5292,0.0009922,0.1262538,336856.295,4451032.229
5293,-0.0523617,0.1027859,336861.295,4451032.229
5294,0.0929003,0.1200311,336866.295,4451032.229
5295,0.1064374,0.0884424,336876.295,4451032.229
5296,-0.0469746,0.0999769,336881.295,4451032.229
5297,-0.0074923,0.0815155,336886.295,4451032.229
5298,-0.0175334,0.0580358,336891.295,4451032.229
5299,0.0670925,0.0737504,336901.295,4451032.229
5300,0.1352705,0.081433,336906.295,4451032.229
5301,0.0440421,0.0440557,336911.295,4451032.229
5302,0.0867824,0.0507122,336916.295,4451032.229
5303,-0.1268374,0.0856787,336781.295,4451027.229
5304,-0.0100714,0.0794704,336801.295,4451027.229
5305,-0.1310553,0.0708052,336826.295,4451027.229
5306,0.15536,0.1437109,336831.295,4451027.229
5307,0.0102126,0.1153194,336836.295,4451027.229
5308,0.0435156,0.1246055,336841.295,4451027.229
5309,0.1431705,0.1037822,336846.295,4451027.229
5310,0.0276539,0.0885035,336851.295,4451027.229
5311,-0.0617385,0.1090163,336861.295,4451027.229
5312,0.1709916,0.1308854,336866.295,4451027.229
5313,0.1464944,0.1127189,336871.295,4451027.229
5314,0.2058795,0.1361234,336876.295,4451027.229
5315,0.0615338,0.0934914,336881.295,4451027.229
5316,0.0707665,0.0660988,336886.295,4451027.229
5317,0.0356692,0.0644997,336891.295,4451027.229
5318,0.1949777,0.1162621,336896.295,4451027.229
5319,-0.0205961,0.0304665,336901.295,4451027.229
5320,0.1013864,0.0784651,336906.295,4451027.229
5321,0.0248888,0.0627217,336916.295,4451027.229
5322,-0.1234148,0.0746768,336786.295,4451022.229
5323,-0.1299601,0.0588687,336791.295,4451022.229
5324,-0.0369785,0.0982394,336811.295,4451022.229
5325,-0.0653761,0.108656,336816.295,4451022.229
5326,-0.0679563,0.0995864,336821.295,4451022.229
5327,-0.0296223,0.093623,336826.295,4451022.229
5328,0.1482586,0.1484371,336831.295,4451022.229
5329,-0.103455,0.1112668,336836.295,4451022.229
5330,0.0156733,0.1097486,336851.295,4451022.229
5331,-0.057809,0.0980577,336856.295,4451022.229
5332,0.0693446,0.1056802,336861.295,4451022.229
5333,0.0980507,0.1103701,336866.295,4451022.229
5334,-0.1136394,0.1048419,336871.295,4451022.229
5335,0.0494878,0.0792398,336876.295,4451022.229
5336,0.130891,0.1161212,336881.295,4451022.229
5337,-0.0025756,0.0768753,336886.295,4451022.229
5338,-0.0089676,0.1000515,336891.295,4451022.229
5339,0.1187965,0.0733936,336896.295,4451022.229
5340,0.1940168,0.0909638,336901.295,4451022.229
5341,0.1619495,0.0640604,336906.295,4451022.229
5342,-0.0019269,0.0648141,336911.295,4451022.229
5343,0.0996296,0.0789686,336916.295,4451022.229
5344,-0.0905255,0.0869725,336786.295,4451017.229
5345,-0.0237856,0.0884796,336796.295,4451017.229
5346,-0.0747959,0.0503589,336801.295,4451017.229
5347,0.0274723,0.1006562,336811.295,4451017.229
5348,-0.0955577,0.0832981,336816.295,4451017.229
5349,0.0207878,0.1040526,336821.295,4451017.229
5350,-0.0080069,0.09927,336826.295,4451017.229
5351,0.1025412,0.0954245,336831.295,4451017.229
5352,0.0456521,0.1046405,336836.295,4451017.229
5353,-0.149635,0.0914616,336846.295,4451017.229
5354,0.1475396,0.1017157,336851.295,4451017.229
5355,0.2444009,0.1253824,336856.295,4451017.229
5356,-0.0646025,0.0780894,336861.295,4451017.229
5357,0.0507728,0.1051304,336866.295,4451017.229
5358,0.1470226,0.096646,336876.295,4451017.229
5359,0.1794377,0.1168992,336881.295,4451017.229
5360,0.1372143,0.1096163,336886.295,4451017.229
5361,0.0656075,0.0743689,336891.295,4451017.229
5362,0.0249722,0.0835599,336896.295,4451017.229
5363,0.0525875,0.0900847,336901.295,4451017.229
5364,0.0372321,0.0346341,336906.295,4451017.229
5365,0.0095701,0.0711881,336911.295,4451017.229
5366,-0.062388,0.0704682,336916.295,4451017.229
5367,-0.1438553,0.0580981,336786.295,4451012.229
5368,0.011998,0.0944834,336796.295,4451012.229
5369,-0.0115962,0.0652208,336801.295,4451012.229
5370,-0.1426332,0.0611701,336806.295,4451012.229
5371,-0.0342394,0.0750755,336811.295,4451012.229
5372,-0.0132323,0.0686913,336816.295,4451012.229
5373,-0.024808,0.095978,336821.295,4451012.229
5374,-0.0179953,0.0914389,336826.295,4451012.229
5375,0.0274174,0.1134801,336831.295,4451012.229
5376,-0.0240607,0.089053,336836.295,4451012.229
5377,-0.0393762,0.0957784,336841.295,4451012.229
5378,0.0955986,0.0886997,336851.295,4451012.229
5379,0.0319642,0.1024309,336856.295,4451012.229
5380,-0.1225405,0.0659443,336861.295,4451012.229
5381,-0.1096889,0.0929955,336866.295,4451012.229
5382,0.0708624,0.1082764,336871.295,4451012.229
5383,0.0927961,0.0902491,336876.295,4451012.229
5384,-0.0426332,0.0814785,336881.295,4451012.229
5385,0.0140379,0.1011584,336886.295,4451012.229
5386,0.0064408,0.0422154,336896.295,4451012.229
5387,-0.066622,0.0402034,336901.295,4451012.229
5388,0.1624135,0.0825795,336906.295,4451012.229
5389,-0.081849,0.0582305,336911.295,4451012.229
5390,-0.0997023,0.0560362,336791.295,4451007.229
5391,-0.0036002,0.0893609,336796.295,4451007.229
5392,-0.0796781,0.097905,336801.295,4451007.229
5393,0.0419846,0.0858852,336816.295,4451007.229
5394,-0.0929001,0.0902412,336826.295,4451007.229
5395,-0.123178,0.0717993,336831.295,4451007.229
5396,0.0045573,0.0931973,336836.295,4451007.229
5397,0.0846813,0.1035049,336841.295,4451007.229
5398,0.1707264,0.1210113,336846.295,4451007.229
5399,0.0725669,0.1235265,336856.295,4451007.229
5400,0.1434386,0.0893188,336866.295,4451007.229
5401,-0.0002343,0.0770596,336876.295,4451007.229
5402,0.0043055,0.0843264,336881.295,4451007.229
5403,0.0866395,0.1149482,336886.295,4451007.229
5404,0.1587132,0.1192235,336896.295,4451007.229
5405,0.1362098,0.0734903,336901.295,4451007.229
5406,0.0687011,0.0823932,336906.295,4451007.229
5407,0.1979146,0.1117929,336911.295,4451007.229
5408,0.0013351,0.0620984,336791.295,4451002.229
5409,-0.1024701,0.093627,336801.295,4451002.229
5410,-0.0968778,0.0619838,336811.295,4451002.229
5411,0.0050536,0.0996619,336816.295,4451002.229
5412,-0.0718084,0.074387,336821.295,4451002.229
5413,-0.0827913,0.0901682,336826.295,4451002.229
5414,-0.0501016,0.081964,336831.295,4451002.229
5415,0.1800796,0.1257966,336836.295,4451002.229
5416,-0.099124,0.0817766,336841.295,4451002.229
5417,0.1859975,0.106787,336846.295,4451002.229
5418,0.1000085,0.1334243,336856.295,4451002.229
5419,0.1049691,0.1115169,336876.295,4451002.229
5420,-0.0335436,0.0849206,336881.295,4451002.229
5421,-0.0183912,0.0795136,336886.295,4451002.229
5422,0.0695656,0.0619375,336891.295,4451002.229
5423,0.1623881,0.1179306,336896.295,4451002.229
5424,0.1627348,0.0820369,336901.295,4451002.229
5425,-0.0566089,0.050173,336906.295,4451002.229
5426,0.1661721,0.0951375,336911.295,4451002.229
5427,-0.1270838,0.0558031,336816.295,4450997.229
5428,0.0977413,0.1063894,336821.295,4450997.229
5429,-0.025366,0.0906743,336826.295,4450997.229
5430,-0.0763425,0.0670506,336831.295,4450997.229
5431,-0.0317945,0.072277,336841.295,4450997.229
5432,-0.0851633,0.1195185,336846.295,4450997.229
5433,0.1424056,0.1195292,336856.295,4450997.229
5434,0.0728445,0.1040246,336861.295,4450997.229
5435,0.2051784,0.1124514,336866.295,4450997.229
5436,0.1051876,0.090288,336871.295,4450997.229
5437,0.1506697,0.1180294,336881.295,4450997.229
5438,-0.0393827,0.086052,336886.295,4450997.229
5439,-0.0685425,0.100587,336896.295,4450997.229
5440,0.0236644,0.0707124,336901.295,4450997.229
5441,-0.1324459,0.0654176,336906.295,4450997.229
5442,-0.0996597,0.0488261,336821.295,4450992.229
5443,0.0563518,0.0920647,336826.295,4450992.229
5444,-0.0514168,0.0648587,336831.295,4450992.229
5445,-0.1331055,0.1005943,336846.295,4450992.229
5446,-0.1251133,0.107257,336851.295,4450992.229
5447,-0.0194693,0.0651231,336856.295,4450992.229
5448,0.2301855,0.1310418,336866.295,4450992.229
5449,0.0065548,0.086916,336881.295,4450992.229
5450,-0.0178693,0.0794312,336886.295,4450992.229
5451,-0.0735399,0.0962284,336896.295,4450992.229
5452,-0.0341006,0.0418885,336901.295,4450992.229
5453,-0.062343,0.0620086,336906.295,4450992.229
5454,0.0006697,0.0460859,336796.295,4450987.229
5455,-0.069498,0.0625094,336811.295,4450987.229
5456,-0.0021886,0.1012807,336816.295,4450987.229
5457,-0.0937612,0.0724483,336821.295,4450987.229
5458,-0.0292314,0.0564862,336826.295,4450987.229
5459,-0.0728205,0.077524,336836.295,4450987.229
5460,-0.1052174,0.0545795,336841.295,4450987.229
5461,-0.0062202,0.0808935,336846.295,4450987.229
5462,-0.1323893,0.0884807,336851.295,4450987.229
5463,-0.0293314,0.1063792,336856.295,4450987.229
5464,-0.0376542,0.1303108,336866.295,4450987.229
5465,0.1055922,0.0849769,336871.295,4450987.229
5466,-0.0354107,0.0742873,336881.295,4450987.229
5467,0.082992,0.0851474,336886.295,4450987.229
5468,0.2370212,0.1210594,336896.295,4450987.229
5469,0.0186187,0.090519,336901.295,4450987.229
5470,0.2349338,0.1156828,336906.295,4450987.229
5471,0.0642988,0.0690209,336801.295,4450982.229
5472,-0.1101515,0.068864,336811.295,4450982.229
5473,-0.1101925,0.0683681,336816.295,4450982.229
5474,-0.0364086,0.0550134,336821.295,4450982.229
5475,-0.0512422,0.0651661,336826.295,4450982.229
5476,-0.1392888,0.0295301,336831.295,4450982.229
5477,0.0903482,0.1253142,336836.295,4450982.229
5478,0.0926898,0.0926785,336841.295,4450982.229
5479,-0.0005298,0.0854257,336846.295,4450982.229
5480,0.2078622,0.112379,336851.295,4450982.229
5481,-0.0792534,0.0790949,336856.295,4450982.229
5482,-0.0801159,0.0808862,336866.295,4450982.229
5483,-0.0128473,0.0672366,336886.295,4450982.229
5484,-0.0818691,0.0593707,336891.295,4450982.229
5485,0.0679818,0.0613228,336896.295,4450982.229
5486,0.0322178,0.0754874,336901.295,4450982.229
5487,-0.065609,0.0609431,336906.295,4450982.229
5488,-0.1465279,0.0293697,336801.295,4450977.229
5489,-0.081415,0.0863023,336806.295,4450977.229
5490,-0.0292923,0.0530187,336816.295,4450977.229
5491,-0.1289882,0.0265792,336821.295,4450977.229
5492,-0.0902357,0.0569355,336826.295,4450977.229
5493,-0.107644,0.0586,336831.295,4450977.229
5494,-0.0035925,0.0608651,336836.295,4450977.229
5495,-0.1302256,0.0707715,336841.295,4450977.229
5496,-0.127873,0.0528987,336846.295,4450977.229
5497,0.0073866,0.1059044,336851.295,4450977.229
5498,0.000731,0.0918318,336871.295,4450977.229
5499,0.0017856,0.0832496,336881.295,4450977.229
5500,0.0341539,0.0916899,336886.295,4450977.229
5501,-0.0078424,0.0656982,336891.295,4450977.229
5502,-0.058246,0.0508655,336896.295,4450977.229
5503,-0.0341369,0.0904095,336901.295,4450977.229
5504,0.0842505,0.0887305,336906.295,4450977.229
5505,-0.1252262,0.0804269,336806.295,4450972.229
5506,-0.1000601,0.0673014,336811.295,4450972.229
5507,-0.013935,0.0645446,336816.295,4450972.229
5508,-0.1145209,0.058463,336831.295,4450972.229
5509,0.0234467,0.0794793,336836.295,4450972.229
5510,0.0582984,0.0711663,336851.295,4450972.229
5511,-0.0501316,0.1062787,336866.295,4450972.229
5512,0.2453641,0.1344914,336876.295,4450972.229
5513,0.1773126,0.1274477,336881.295,4450972.229
5514,0.1358535,0.1132698,336886.295,4450972.229
5515,0.0912331,0.1226552,336891.295,4450972.229
5516,0.0486886,0.0930599,336901.295,4450972.229
5517,0.2122939,0.120532,336906.295,4450972.229
5518,-0.0807012,0.053287,336816.295,4450967.229
5519,-0.1299875,0.0382526,336821.295,4450967.229
5520,0.0614555,0.0585688,336826.295,4450967.229
5521,-0.0690564,0.0533082,336831.295,4450967.229
5522,0.0141087,0.052248,336836.295,4450967.229
5523,-0.0962205,0.0904375,336851.295,4450967.229
5524,0.1182323,0.1119613,336861.295,4450967.229
5525,-0.0973635,0.0756092,336886.295,4450967.229
5526,-0.0831379,0.0839203,336891.295,4450967.229
5527,0.1521468,0.1290035,336901.295,4450967.229
5528,-0.0255488,0.0692413,336906.295,4450967.229
5529,-0.0176618,0.0626017,336821.295,4450962.229
5530,0.0077733,0.0870659,336826.295,4450962.229
5531,-0.0612903,0.0438638,336831.295,4450962.229
5532,-0.1212039,0.0879487,336851.295,4450962.229
5533,0.0138906,0.0926749,336856.295,4450962.229
5534,-0.1354958,0.0152344,336876.295,4450962.229
5535,0.084577,0.1368042,336886.295,4450962.229
5536,0.1835671,0.1019311,336891.295,4450962.229
5537,-0.0846803,0.0841305,336901.295,4450962.229
5538,0.1549769,0.085142,336906.295,4450962.229
5539,-0.1239133,0.0461562,336811.295,4450957.229
5540,-0.0761361,0.058465,336816.295,4450957.229
5541,0.1812422,0.1036464,336821.295,4450957.229
5542,-0.0089905,0.0426596,336826.295,4450957.229
5543,-0.0564859,0.080339,336831.295,4450957.229
5544,0.0273589,0.0658088,336836.295,4450957.229
5545,-0.1175999,0.0198656,336841.295,4450957.229
5546,-0.0984069,0.0590807,336846.295,4450957.229
5547,-0.1349466,0.0813539,336851.295,4450957.229
5548,-0.0397709,0.0801546,336856.295,4450957.229
5549,-0.1456333,0.0430023,336886.295,4450957.229
5550,0.003192,0.0969835,336891.295,4450957.229
5551,0.03457,0.0805464,336901.295,4450957.229
5552,0.0090941,0.1157481,336906.295,4450957.229
5553,-0.0802885,0.028296,336816.295,4450952.229
5554,-0.1185998,0.0666689,336831.295,4450952.229
5555,-0.1206751,0.0555573,336836.295,4450952.229
5556,-0.0445003,0.0694704,336841.295,4450952.229
5557,-0.0330966,0.060821,336846.295,4450952.229
5558,-0.0821806,0.0537095,336856.295,4450952.229
5559,0.2416478,0.122076,336861.295,4450952.229
5560,-0.0142803,0.0693626,336866.295,4450952.229
5561,0.0450383,0.0727394,336886.295,4450952.229
5562,-0.1179226,0.1039058,336891.295,4450952.229
5563,0.0613266,0.0899165,336901.295,4450952.229
5564,0.1251438,0.0653343,336906.295,4450952.229
5565,-0.1248788,0.0558706,336826.295,4450947.229
5566,-0.1212588,0.0834926,336831.295,4450947.229
5567,-0.0781155,0.0683552,336836.295,4450947.229
5568,-0.0743369,0.0742495,336841.295,4450947.229
5569,-0.0288319,0.0615082,336846.295,4450947.229
5570,-0.0447116,0.0602644,336856.295,4450947.229
5571,-0.0204148,0.0937207,336861.295,4450947.229
5572,-0.1439919,0.0645639,336876.295,4450947.229
5573,0.0450408,0.0841917,336891.295,4450947.229
5574,0.0048935,0.0883754,336906.295,4450947.229
5575,-0.1044956,0.0498622,336821.295,4450942.229
5576,0.0438087,0.0805907,336831.295,4450942.229
5577,-0.0436986,0.0513103,336846.295,4450942.229
5578,-0.1089239,0.0682877,336851.295,4450942.229
5579,0.2339807,0.1208302,336861.295,4450942.229
5580,-0.0219504,0.0739605,336866.295,4450942.229
5581,0.1671687,0.1085017,336881.295,4450942.229
5582,0.0275156,0.089193,336891.295,4450942.229
5583,0.1249286,0.1225901,336896.295,4450942.229
5584,-0.0755559,0.0569494,336906.295,4450942.229
5585,-0.1149839,0.064622,336826.295,4450937.229
5586,-0.1189503,0.0648024,336831.295,4450937.229
5587,-0.0743952,0.0715681,336836.295,4450937.229
5588,0.0257235,0.0653116,336841.295,4450937.229
5589,-0.1282177,0.0591029,336846.295,4450937.229
5590,0.039966,0.0685458,336861.295,4450937.229
5591,0.422288,0.1569244,336866.295,4450937.229
5592,0.0966617,0.0928128,336876.295,4450937.229
5593,-0.0722564,0.0988687,336881.295,4450937.229
5594,-0.120798,0.0643149,336891.295,4450937.229
5595,-0.0702532,0.0810462,336896.295,4450937.229
5596,0.0871412,0.1099543,336906.295,4450937.229
5597,-0.065726,0.0459607,336836.295,4450932.229
5598,-0.127541,0.0577804,336841.295,4450932.229
5599,-0.0903807,0.0537347,336861.295,4450932.229
5600,0.0550554,0.0881755,336866.295,4450932.229
5601,-0.0794381,0.0882112,336886.295,4450932.229
5602,0.025246,0.1011671,336891.295,4450932.229
5603,0.065171,0.0728808,336896.295,4450932.229
5604,-0.0302378,0.0866726,336906.295,4450932.229
5605,-0.0651897,0.1083719,336831.295,4450927.229
5606,0.0507731,0.0616933,336841.295,4450927.229
5607,0.0405542,0.0766856,336846.295,4450927.229
5608,-0.0704353,0.0628593,336851.295,4450927.229
5609,0.030053,0.1043813,336871.295,4450927.229
5610,0.0680641,0.0969948,336881.295,4450927.229
5611,-0.0176544,0.0766096,336886.295,4450927.229
5612,-0.0266636,0.0950182,336896.295,4450927.229
5613,-0.1484478,0.0913187,336901.295,4450927.229
5614,0.1368599,0.118154,336906.295,4450927.229
5615,-0.0160559,0.0595772,336841.295,4450922.229
5616,-0.0995301,0.0590467,336851.295,4450922.229
5617,0.1169565,0.090687,336861.295,4450922.229
5618,0.0182888,0.1209232,336871.295,4450922.229
5619,0.059948,0.0941125,336876.295,4450922.229
5620,0.0656077,0.0780499,336886.295,4450922.229
5621,-0.0813608,0.0615733,336896.295,4450922.229
5622,0.0071242,0.0968579,336901.295,4450922.229
5623,0.0220446,0.0904313,336906.295,4450922.229
5624,-0.0159971,0.0719668,336836.295,4450917.229
5625,-0.0474809,0.0581978,336841.295,4450917.229
5626,-0.1204927,0.0710479,336851.295,4450917.229
5627,-0.0069334,0.0623656,336861.295,4450917.229
5628,-0.0829588,0.0738672,336866.295,4450917.229
5629,-0.0647567,0.0948078,336876.295,4450917.229
5630,-0.0775401,0.1134814,336901.295,4450917.229
5631,0.1256715,0.0562968,336911.295,4450917.229
5632,-0.0365336,0.07048,336841.295,4450912.229
5633,-0.1008738,0.077886,336876.295,4450912.229
5634,-0.0040327,0.1027995,336886.295,4450912.229
5635,0.1096885,0.134085,336901.295,4450912.229
5636,-0.1474261,0.0378027,336846.295,4450907.229
5637,-0.103104,0.0622391,336851.295,4450907.229
5638,-0.0727195,0.0731374,336856.295,4450907.229
5639,-0.1470071,0.0633032,336861.295,4450907.229
5640,-0.0929128,0.0896702,336876.295,4450907.229
5641,0.0097067,0.0847883,336886.295,4450907.229
5642,0.0409856,0.1069306,336891.295,4450907.229
5643,-0.0148087,0.0956077,336896.295,4450907.229
5644,-0.0743276,0.0838073,336906.295,4450907.229
5645,-0.0529417,0.0776931,336911.295,4450907.229
5646,0.0587765,0.0712692,336916.295,4450907.229
5647,-0.1186904,0.0495452,336856.295,4450902.229
5648,-0.075791,0.1117209,336861.295,4450902.229
5649,0.0298505,0.0840842,336866.295,4450902.229
5650,0.0207998,0.0909803,336871.295,4450902.229
5651,-0.0383674,0.0856989,336876.295,4450902.229
5652,-0.0668454,0.1116461,336881.295,4450902.229
5653,0.0725865,0.0984321,336886.295,4450902.229
5654,0.0830689,0.1107302,336891.295,4450902.229
5655,-0.1476792,0.0875101,336901.295,4450902.229
5656,-0.0040615,0.0891596,336906.295,4450902.229
5657,0.0025088,0.0762076,336916.295,4450902.229
5658,-0.0978797,0.0590499,336846.295,4450897.229
5659,-0.0393344,0.0463903,336851.295,4450897.229
5660,-0.0758911,0.0828129,336856.295,4450897.229
5661,0.0392976,0.0734729,336866.295,4450897.229
5662,0.0284208,0.1091006,336876.295,4450897.229
5663,-0.0982907,0.1161703,336886.295,4450897.229
5664,0.1059661,0.1061976,336891.295,4450897.229
5665,-0.1437178,0.0748661,336901.295,4450897.229
5666,0.0432153,0.102963,336906.295,4450897.229
5667,-0.0573584,0.0866437,336911.295,4450897.229
5668,0.0807662,0.0716028,336916.295,4450897.229
5669,-0.0443155,0.0665733,336851.295,4450892.229
5670,-0.0395024,0.1437137,336856.295,4450892.229
5671,0.0840622,0.0897961,336861.295,4450892.229
5672,-0.0886564,0.0708629,336866.295,4450892.229
5673,-0.0858928,0.0914773,336871.295,4450892.229
5674,-0.1112949,0.0927935,336876.295,4450892.229
5675,-0.0453712,0.0964353,336881.295,4450892.229
5676,-0.0322084,0.1043947,336886.295,4450892.229
5677,0.1181674,0.1121718,336891.295,4450892.229
5678,0.0194469,0.1116828,336896.295,4450892.229
5679,0.1014728,0.0952907,336906.295,4450892.229
5680,0.1759648,0.0966902,336911.295,4450892.229
5681,0.0822423,0.0857377,336916.295,4450892.229
5682,-0.016905,0.0821804,336851.295,4450887.229
5683,-0.0710559,0.0815052,336856.295,4450887.229
5684,0.0481097,0.0944072,336861.295,4450887.229
5685,-0.0498378,0.0334506,336866.295,4450887.229
5686,-0.1266603,0.0816928,336876.295,4450887.229
5687,-0.1153533,0.0759962,336881.295,4450887.229
5688,0.0352452,0.1048339,336891.295,4450887.229
5689,0.0666311,0.1127093,336901.295,4450887.229
5690,0.0678159,0.0942836,336906.295,4450887.229
5691,0.0057388,0.0792408,336911.295,4450887.229
5692,0.082343,0.0641891,336916.295,4450887.229
5693,0.1077337,0.0843564,336861.295,4450882.229
5694,-0.1091066,0.0842917,336871.295,4450882.229
5695,0.0122662,0.0869586,336876.295,4450882.229
5696,-0.0781391,0.0833748,336881.295,4450882.229
5697,-0.0746889,0.1005312,336891.295,4450882.229
5698,0.0429029,0.1050741,336896.295,4450882.229
5699,0.0273884,0.1077752,336911.295,4450882.229
5700,0.0528145,0.077799,336916.295,4450882.229
5701,-0.0276845,0.0647866,336921.295,4450882.229
5702,-0.0283031,0.0725027,336926.295,4450882.229
5703,-0.0569052,0.0701557,336856.295,4450877.229
5704,-0.125655,0.0517354,336861.295,4450877.229
5705,0.0501559,0.0885153,336866.295,4450877.229
5706,-0.0744562,0.0667407,336876.295,4450877.229
5707,-0.1068265,0.1021586,336881.295,4450877.229
5708,0.0359987,0.1278418,336886.295,4450877.229
5709,-0.0180945,0.0733776,336891.295,4450877.229
5710,0.0288356,0.1270227,336896.295,4450877.229
5711,-0.0449375,0.0836242,336911.295,4450877.229
5712,0.0152413,0.1430515,336916.295,4450877.229
5713,-0.0725058,0.0899345,336921.295,4450877.229
5714,-0.0390717,0.1021787,336926.295,4450877.229
5715,-0.1338953,0.0643204,336861.295,4450872.229
5716,-0.0695864,0.0536716,336866.295,4450872.229
5717,0.0084045,0.0634423,336871.295,4450872.229
5718,-0.0208327,0.0638968,336876.295,4450872.229
5719,0.0113899,0.0949371,336886.295,4450872.229
5720,0.188997,0.1124786,336896.295,4450872.229
5721,0.0736919,0.1169938,336906.295,4450872.229
5722,-0.0923013,0.0919909,336911.295,4450872.229
